city,city_code,latitude,longitude,reverse_address,state,ZRIFAH
blairsville borough,28574|17308|44298,40.4311796,-79.26086900000001,"205 E Market St, Blairsville, PA 15717, USA",pennsylvania,1.008
bloomsburg town,56336,41.003698,-76.4549457,"Broadt Personal Use Arprt-5PA1, RR 3, Bloomsburg, PA 17815, USA",pennsylvania,
blossburg borough,54342,41.67951860000001,-77.0638567,"126 Hannibal St, Blossburg, PA 16912, USA",pennsylvania,
boyertown borough,29185|9412|45563,40.3337075,-75.63740829999999,"1 S Reading Ave, Boyertown, PA 19512, USA",pennsylvania,0.812
brackenridge borough,29837|9926|46938,40.6081221,-79.74115940000002,"1000 Virginia Way, Brackenridge, PA 15014, USA",pennsylvania,0.652
braddock borough,35080|10688|50698,40.4034024,-79.8683824,"601 Braddock Ave, Braddock, PA 15104, USA",pennsylvania,0.564
braddock hills borough,35080|10688|50698,40.4172912,-79.865049,"786 Wilkins Ave, Pittsburgh, PA 15221, USA",pennsylvania,0.564
bradford,33163|18248|27583|16899|40863,41.9564953,-78.649163,"30 Boylston St, Bradford, PA 16701, USA",pennsylvania,0.686
bridgeport borough,28774|9056|44738,40.1051084,-75.3451838,"112 W 4th St, Bridgeport, PA 19405, USA",pennsylvania,1.05
bridgeville borough,28555|8986|44257,40.3561805,-80.1100556,"Bank St at Dewey Ave, Bridgeville, PA 15017, USA",pennsylvania,0.956
bristol borough,22134|16229|39110,40.1006661,-74.8518311,"719 Pond St, Bristol, PA 19007, USA",pennsylvania,1.176
brockway borough,35810|17681|50337,41.2492279,-78.7994738,"401 Main St, Brockway, PA 15824, USA",pennsylvania,0.764
brookhaven borough,25350|5710|42001,39.8692789,-75.3824144,"5075 Edgmont Ave, Brookhaven, PA 19015, USA",pennsylvania,1.216
brookville borough,35853|9457|45825,41.1611746,-79.0830924,"120 N White St, Brookville, PA 15825, USA",pennsylvania,
brownsville borough,29328|18257|45864,40.0236854,-79.8839357,"685-A National Pike West, Brownsville, PA 15417, Brownsville, PA 15417, United States",pennsylvania,0.744
burgettstown borough,52816|32021|12080,40.3820132,-80.3928423,"1503 S Main St, Burgettstown, PA 15021, USA",pennsylvania,
butler,29369|17402|22262|16533|25063|16921|39325|28760|18858,40.8611755,-79.89533279999999,"102 N Main St, Butler, PA 16001, USA",pennsylvania,0.842
california borough,46887|34435|7905,40.0656291,-79.8917139,"225 4th St, California, PA 15419, USA",pennsylvania,
cambridge springs borough,47983,41.8036675,-80.0564443,"195 S Main St, Cambridge Springs, PA 16403, USA",pennsylvania,
camp hill borough,27398|8406|42084,40.23981180000001,-76.9199742,"2101-2109 Market St, Camp Hill, PA 17011, USA",pennsylvania,0.914
canonsburg borough,41563|25188|5569,40.2625702,-80.18727969999999,"261 N Central Ave, Canonsburg, PA 15317, USA",pennsylvania,0.842
canton borough,34409|19009|42884|28026|17244,41.656464,-76.8532927,"RR1 Box 197A 9801, Canton, PA 17724, United States",pennsylvania,1.278
carbondale,26896|17129|41038,41.5736935,-75.5018508,"47 N Main St, Carbondale, PA 18407, USA",pennsylvania,0.582
carlisle borough,22077|2454|39023,40.2010241,-77.20027449999999,"60 Conway St, Carlisle, PA 17013, USA",pennsylvania,0.792
carmichaels borough,60804,39.89674249999999,-79.9744992,"104 S Market St, Carmichaels, PA 15320, USA",pennsylvania,
carnegie borough,25347|8388|41996,40.4086802,-80.0833885,"428 Washington Ave, Carnegie, PA 15106, USA",pennsylvania,0.854
carrolltown borough,43105|33800|17291|29291|17366|24146|16840,40.6028465,-78.7086346,"107 N Main St, Carrolltown, PA 15722, USA",pennsylvania,0.828
catasauqua borough,28092|8624|43096,40.6548191,-75.4746273,"532 2nd St, Catasauqua, PA 18032, USA",pennsylvania,0.996
catawissa borough,30634|18271|48599,40.9520312,-76.45967,"407 E Main St, Catawissa, PA 17820, USA",pennsylvania,0.646
centerville borough (crawford county),24967|16790|33194|18256|28935|17507|41032,41.7361695,-79.7631081,"66986 Erie St, Centerville, PA 16404, USA",pennsylvania,0.882
centerville borough (washington county),24967|16790|33194|18256|28935|17507|41032,40.0453511,-79.9756065,"871 Old National Pike, Brownsville, PA 15417, USA",pennsylvania,0.882
chalfont borough,29181|9428|45556,40.2884395,-75.2090623,"14 Park Ave, Chalfont, PA 18914, USA",pennsylvania,1.176
chambersburg borough,21919|2169|38379,39.9375911,-77.6611022,"14 N Main St, Chambersburg, PA 17201, USA",pennsylvania,0.65
cherry tree borough,51530|35635|19112,40.7264545,-78.8066961,"21 Clarion Rd, Cherry Tree, PA 15724, USA",pennsylvania,1.346
chester,20840|16523|37535,39.849557,-75.3557457,"291 E 4th St, Chester, PA 19013, USA",pennsylvania,0.806
cheswick borough,31515|11611|50874,40.5417343,-79.7992155,"Pittsburgh St at Highland Ave FS, Cheswick, PA 15024, USA",pennsylvania,0.854
christiana borough,61116,39.95482620000001,-75.9968949,"2 S Bridge St, Christiana, PA 17509, USA",pennsylvania,
clairton,34107|8557|42827,40.292292,-79.881715,"St Clair Ave at 3rd St, Clairton, PA 15025, USA",pennsylvania,0.676
clarion borough,25117|16922|41368,41.2147851,-79.3853218,"503 Main St, Clarion, PA 16214, USA",pennsylvania,0.986
clarks summit borough,54552,41.4886892,-75.70852479999999,"620 Center St, Clarks Summit, PA 18411, USA",pennsylvania,
clay,33875|18792|28002|17252|42832,40.2184264,-76.25550849999999,"1790 Clay Rd, Ephrata, PA 17522, USA",pennsylvania,0.768
claysville borough,56190,40.11785039999999,-80.4103439,"302 Main St, Claysville, PA 15323, USA",pennsylvania,
clearfield borough,33887|18794|35659|19370|32879|13800|43318,41.0272796,-78.4391876,"11 Nichols St, Clearfield, PA 16830, USA",pennsylvania,0.918
clifton heights borough,26546|7089|51314,39.9292791,-75.2962972,"14 E Baltimore Ave, Clifton Heights, PA 19018, USA",pennsylvania,
clymer borough,34590|15396|53753,40.6681213,-79.0116985,"210 6th St, Clymer, PA 15728, USA",pennsylvania,
coaldale borough (bedford county),34367|19007|44388,40.1673027,-78.2152885,"1338 Main St, Six Mile Run, PA 16679, USA",pennsylvania,1.25
coaldale borough (schuylkill county),34367|19007|44388,40.8228672,-75.9068667,"6 E Phillips St, Coaldale, PA 18218, USA",pennsylvania,1.25
coatesville,22656|4319|40121,39.9831616,-75.8238355,"101 Lincoln Hwy E, Coatesville, PA 19320, USA",pennsylvania,0.916
cochranton borough,59913,41.52005339999999,-80.0483929,"110 Adams St, Cochranton, PA 16314, USA",pennsylvania,
collegeville borough,27718|17091|41715,40.1856597,-75.451571,"290 E Main St, Collegeville, PA 19426, USA",pennsylvania,0.982
columbia borough,27599|4408|40978,40.0337085,-76.50440979999999,"306 Chestnut St, Columbia, PA 17512, USA",pennsylvania,0.746
connellsville,25027|16912|41139,40.0178522,-79.58948280000001,"102 W Crawford Ave, Connellsville, PA 15425, USA",pennsylvania,0.542
conshohocken borough,23800|4383|40783,40.0792766,-75.3015714,"700 Fayette St, Conshohocken, PA 19428, USA",pennsylvania,1.394
conway borough,31087|11104|49640,40.6597889,-80.2392273,"1101 1st Ave, Conway, PA 15027, USA",pennsylvania,0.976
conyngham borough,57708,40.9920285,-76.0565946,"31 Butler Ave, Sugarloaf, PA 18249, USA",pennsylvania,
coopersburg borough,33230|18267|48148,40.5114885,-75.390458,"5 N Main St, Coopersburg, PA 18036, USA",pennsylvania,
coplay borough,29825|9922|46910,40.6700965,-75.4954612,"2643 willow st, Coplay, PA 18037, United States",pennsylvania,1.012
coraopolis borough,28326|7710|43717,40.5184013,-80.1667247,"900 5th Ave, Coraopolis, PA 15108, USA",pennsylvania,0.786
corry,34704|6011|43022,41.9203337,-79.6403287,"6 E Main St, Corry, PA 16407, USA",pennsylvania,0.612
coudersport borough,48350|34955|15672,41.7747878,-78.02056019999999,"Gunzburger Building, 1 2nd St, Coudersport, PA 16915, USA",pennsylvania,1.052
cresson borough,32964|18177|44654,40.4597938,-78.59168369999999,"1212 2nd St, Cresson, PA 16630, USA",pennsylvania,
cressona borough,32964|18177|44654,40.6267574,-76.19272219999999,"132-198 Zerbe St, Cressona, PA 17929, USA",pennsylvania,
curwensville borough,33254|16064|48583,40.9756136,-78.5250243,"411 Filbert St, Curwensville, PA 16833, USA",pennsylvania,
dallas borough,30327|10302|47953,41.3361911,-75.9632546,"62 dallas shopping Center, Dallas, PA 18612, USA",pennsylvania,0.752
dallastown borough,30327|10302|47953,39.8995444,-76.6402452,"472 E Locust St, Dallastown, PA 17313, USA",pennsylvania,0.752
dalton borough,33539|14320|53585,41.5342441,-75.7360253,"Dalton Fire House, Dalton, PA 18414, USA",pennsylvania,
danville borough,34774|15561|44744,40.96342,-76.6127329,"Box 18 Kipps Run MHC, Danville, PA 17821, United States",pennsylvania,0.734
darby borough,22035|16580|38963,39.9184461,-75.2590721,"811 Main St, Darby, PA 19023, USA",pennsylvania,1.03
delmont borough,49083|30856|10877,40.4131233,-79.57032009999999,"1 E Pittsburgh St, Delmont, PA 15626, USA",pennsylvania,0.84
denver borough,26705|5896|39877,40.2331483,-76.1371683,"374 Main St, Denver, PA 17517, USA",pennsylvania,0.776
derry borough,25388|16975|28289|19058|39835|27485|17195,40.3339589,-79.29975730000001,"124 E 1st Ave, Derry, PA 15627, USA",pennsylvania,1.018
donora borough,44721|64589|7759,40.1734049,-79.8575467,"642 2nd St, Donora, PA 15033, USA",pennsylvania,
downingtown borough,24900|5478|40777,40.0064958,-75.7032742,"4 Brandywine Ave, Downingtown, PA 19335, USA",pennsylvania,1.1
dublin borough,31376|11113|50505,40.3717714,-75.2015627,"109 S Main St, Dublin, PA 18917, USA",pennsylvania,1.098
dunbar borough,27760|17217|41893,39.9778528,-79.61448349999999,"38 Veteran St, Dunbar, PA 15431, USA",pennsylvania,0.65
duncansville borough,62096,40.4234058,-78.433903,"1222 3rd Ave, Duncansville, PA 16635, USA",pennsylvania,
duquesne,34733|8795|43794,40.3814581,-79.85977079999999,"Commonwealth Ave at Overland Ave, Duquesne, PA 15110, USA",pennsylvania,0.606
duryea borough,28776|9117|44741,41.3513207,-75.76243869999999,"328 Main St, Duryea, PA 18642, USA",pennsylvania,0.662
east berlin borough,35159|12143|51996,39.9375969,-76.9785892,"Community Center Rm 2A, East Berlin, PA, United States",pennsylvania,0.954
east earl,27784|8416|42022,40.1101103,-76.03276269999999,"1254 E Earl Rd, East Earl, PA 17519, USA",pennsylvania,0.75
east greenville borough,30313|10267|47922,40.4064881,-75.5018477,"325 Main St, East Greenville, PA 18041, USA",pennsylvania,0.924
east petersburg borough,30122|12425|47513,40.10009609999999,-76.35412649999999,"2013 State St, East Petersburg, PA 17520, USA",pennsylvania,0.938
east pittsburgh borough,35135|11700|51482,40.3956247,-79.8386593,"Lincoln Hwy Opp Center Ave, East Pittsburgh, PA 15112, USA",pennsylvania,0.566
easton,21421|1744|38195,40.688432,-75.2207323,"130 S 9th St, Easton, PA 18042, USA",pennsylvania,0.848
ebensburg borough,33125|13934|46913,40.4850717,-78.7247426,"102 S Center St, Ebensburg, PA 15931, USA",pennsylvania,
edinboro borough,28097|8852|43113,41.87422249999999,-80.1317236,"104 Waterford St, Edinboro, PA 16412, USA",pennsylvania,0.816
elizabeth borough,23689|16772|29764|17763|39801,40.2692367,-79.8897706,"158 Center Ave, Elizabeth, PA 15037, USA",pennsylvania,0.78
elizabethtown borough,23689|16772|29764|17763|39801,40.1528719,-76.6027455,"173 E High St, Elizabethtown, PA 17022, USA",pennsylvania,0.78
elizabethville borough,23689|16772|29764|17763|39801,40.5489742,-76.811915,"1 W Main St, Elizabethville, PA 17023, USA",pennsylvania,0.78
elkland borough,31661|17741|50003,41.9861838,-77.3108127,"108 E Main St, Elkland, PA 16920, USA",pennsylvania,0.922
ellwood city borough,23937|4527|42168,40.8617303,-80.2864515,"418 Fountain Ave, Ellwood City, PA 16117, USA",pennsylvania,0.514
emlenton borough,58066,41.1772836,-79.7078274,"412 Main St, Emlenton, PA 16373, USA",pennsylvania,
emmaus borough,27582|8266|40861,40.5395421,-75.4968502,"444 N 3rd St, Emmaus, PA 18049, USA",pennsylvania,0.994
emporium borough,50174,41.5114521,-78.2352872,"105 E 4th St, Emporium, PA 15834, USA",pennsylvania,
ephrata borough,23555|16745|38458,40.1798165,-76.17883909999999,"1976 Bowmansville Rd, Ephrata, PA 17522, USA",pennsylvania,0.79
erie,19855|331|36511,42.12922409999999,-80.085059,"600 State St, Erie, PA 16507, USA",pennsylvania,0.688
everett borough,36108|17094|44082,40.01147110000001,-78.3733484,"11 E Main St, Everett, PA 15537, USA",pennsylvania,0.934
everson borough,62113,40.0911841,-79.587539,"114 Jones St, Everson, PA 15631, USA",pennsylvania,
fairfield borough,30407|17538|48146|30524|17536,39.7873173,-77.36859840000001,"14 E Main St, Fairfield, PA 17320, USA",pennsylvania,0.764
fairview,33884|18947|24135|5629|41306|25280|17027,42.0314456,-80.25534069999999,"7495 W Ridge Rd, Fairview, PA 16415, USA",pennsylvania,0.846
farrell,27132|7809|44588,41.2122784,-80.4967367,"706 Beechwood Ave, Farrell, PA 16121, USA",pennsylvania,
fayette city borough,29583|17432|46417,40.1003509,-79.84060099999999,"203 Market St, Fayette City, PA 15438, USA",pennsylvania,1.08
fleetwood borough,23810|5588|40846,40.4539828,-75.81797639999999,"1 S Franklin St, Fleetwood, PA 19522, USA",pennsylvania,0.828
folcroft borough,23984|4558|42986,39.890946,-75.2837964,"1917 Delmar Dr, Folcroft, PA 19032, USA",pennsylvania,1.09
ford city borough,30155|10148|47576,40.7722865,-79.5297673,"1032 4th Ave, Ford City, PA 16226, USA",pennsylvania,
forest city borough,49828,41.6514722,-75.46657189999999,"62 Dundaff St, Forest City, PA 18421, USA",pennsylvania,
frackville borough,46050|34180|9525,40.7839774,-76.2302211,"51 S Lehigh Ave, Frackville, PA 17931, USA",pennsylvania,0.508
franklin,28547|18863|29219|17372|33242|18274|29910|17429|26115|9288|30703|17560|32858|19123|43014|34281|19110|25735|7676|28442|17286,41.3978358,-79.8314437,"410 13th St, Franklin, PA 16323, USA",pennsylvania,0.874
freedom borough,35190|11976|29642|18940|46541,40.6856221,-80.25172769999999,"599 9th St, Freedom, PA 15042, USA",pennsylvania,0.628
freeland borough,34421|9721|46454,41.0167507,-75.897143,"513 Centre St, Freeland, PA 18224, USA",pennsylvania,0.57
freeport borough,31715|11790|51540,40.6739543,-79.6847703,"512 High St, Freeport, PA 16229, USA",pennsylvania,
galeton borough,53797,41.7331245,-77.64193100000001,"11 Germania St, Galeton, PA 16922, USA",pennsylvania,
gallitzin borough,33160|18244|47293,40.482293,-78.5516827,"411 Convent St, Gallitzin, PA 16641, USA",pennsylvania,
garrett borough,63297,39.8613048,-79.059603,"421 Lafayette St, Garrett, PA 15542, USA",pennsylvania,
gettysburg borough,27840|8450|42244,39.8309293,-77.2310955,"1 Carlisle St, Gettysburg, PA 17325, USA",pennsylvania,0.826
girard borough,25316|16943|41910,42.0003337,-80.31811929999999,"140 Main St W, Girard, PA 16417, USA",pennsylvania,0.758
girardville borough,25316|16943|41910,40.7914769,-76.2835568,"27 E Main St, Girardville, PA 17935, USA",pennsylvania,0.758
glassport borough,28846|6410|44899,40.3247918,-79.8922712,"635 Monongahela Ave, Glassport, PA 15045, USA",pennsylvania,0.624
glenolden borough,27019|8491|42498,39.9001126,-75.2890745,"39 Chester Pike, Glenolden, PA 19036, USA",pennsylvania,1.016
great bend borough,53607,41.9717446,-75.74324229999999,"200 Williams St, Great Bend, PA 18821, USA",pennsylvania,
greencastle borough,19203|46371,39.790371,-77.7277714,"7 E Baltimore St, Greencastle, PA 17225, USA",pennsylvania,0.932
greensburg,37008|20316|2712,40.3014581,-79.5389289,"6090 US-30, Greensburg, PA 15601, USA",pennsylvania,0.75
greenville borough,19203|46371,41.404499,-80.39117850000001,"128 N Water St, Greenville, PA 16125, USA",pennsylvania,0.932
grove city borough,61801,41.15783769999999,-80.08867029999999,"S Center St S Center St, Grove City, PA 16127, USA",pennsylvania,
halifax borough,29170|17371|45533,40.4681409,-76.9319198,"218 E Market St, Halifax, PA 17032, USA",pennsylvania,0.878
hamburg borough,28981|9300|45166,40.5556484,-75.98187720000001,"5 N 4th St, Hamburg, PA 19526, USA",pennsylvania,0.828
hanover borough,29387|18221|33432|18323|26875|17204|24856|16897|39607|33233|18262|22418|2652,39.8006553,-76.9830358,"35 Broadway, Hanover, PA 17331, USA",pennsylvania,0.874
harrisburg,20538|919|37230,40.2731911,-76.8867008,"1500 N 6th St, Harrisburg, PA 17102, USA",pennsylvania,0.632
harrisville borough,47338,41.1367274,-80.0092239,"102 S Main St, Harrisville, PA 16038, USA",pennsylvania,
harveys lake borough,30386|10319|48105,41.367152,-76.0333885,"Unnamed Road, Harveys Lake, PA 18618, USA",pennsylvania,0.96
hastings borough,54373,40.6650671,-78.7122478,"303 Beaver St, Hastings, PA 16646, USA",pennsylvania,
hatboro borough,27878|5824|42385,40.1742757,-75.10683879999999,"201 S York Rd, Hatboro, PA 19040, USA",pennsylvania,1.204
hawley borough,53204,41.47592239999999,-75.18211889999999,"519 Church St, Hawley, PA 18428, USA",pennsylvania,
hazleton,21560|1795|38364,40.9584181,-75.97464719999999,"154 N Lee Ct, Hazleton, PA 18201, USA",pennsylvania,0.602
hegins,48984|30800|10832,40.6515135,-76.4977208,"705 E Main St, Hegins, PA 17938, USA",pennsylvania,0.53
hellertown borough,28251|8720|43516,40.57954369999999,-75.34073459999999,"685 Main St, Hellertown, PA 18055, USA",pennsylvania,1.112
hermitage,22340|2526|39456,41.2333896,-80.44868,"165 N Hermitage Rd, Hermitage, PA 16148, USA",pennsylvania,
hickory,30498|17606|48317,40.2991045,-80.3087863,"91 Main St, Hickory, PA 15340, USA",pennsylvania,0.968
highspire borough,30859|10729|49094,40.2109244,-76.7910821,"193 Market St, Highspire, PA 17034, USA",pennsylvania,0.766
hollidaysburg borough,28269|13794|43560,40.4272949,-78.38890239999999,"601 S Juniata St, Hollidaysburg, PA 16648, USA",pennsylvania,
homer city borough,62524,40.5434007,-79.16225659999999,"21 Kunkle Ave, Homer City, PA 15748, USA",pennsylvania,
homestead borough,34895|10032|47243,40.4059025,-79.9119948,"807 West St, Homestead, PA 15120, USA",pennsylvania,0.612
honesdale borough,45270|26127|6467,41.5767552,-75.25878709999999,"412 W Park St, Honesdale, PA 18431, USA",pennsylvania,0.842
honey brook borough,25041|16925|41191,40.0942664,-75.9113306,"4520 Horseshoe Pike, Honey Brook, PA 19344, USA",pennsylvania,0.932
hooversville borough,58522,40.1470217,-78.9119686,"906 Barn St, Hooversville, PA 15936, USA",pennsylvania,
hop bottom borough,63619,41.7059106,-75.7663017,"17 Forest St, Hop Bottom, PA 18824, USA",pennsylvania,
horsham,21436|2703|38210,40.1784422,-75.1285061,"350 PA-611, Horsham, PA 19044, USA",pennsylvania,1.178
houston borough,54322|32249|12333,40.2464593,-80.2114472,"225 W Pike St, Houston, PA 15342, USA",pennsylvania,0.798
hughesville borough,31221|12876|50043,41.2411926,-76.72384579999999,"16 N Main St, Hughesville, PA 17737, USA",pennsylvania,0.678
hummelstown borough,22653|3276|40111,40.2653681,-76.7083033,"10 W Main St, Hummelstown, PA 17036, USA",pennsylvania,0.936
huntingdon borough,33770|8525|42614,40.48479589999999,-78.0102813,"216 4th St, Huntingdon, PA 16652, USA",pennsylvania,
indiana borough,25502|16969|23706|4295|39919,40.6214551,-79.15253489999999,"640-698 Church St, Indiana, PA 15701, USA",pennsylvania,0.966
irwin borough,44408|28625|9424,40.3245138,-79.70115489999999,"9595 US-30, Irwin, PA 15642, USA",pennsylvania,0.686
jamestown borough,58691,41.48477580000001,-80.4375687,"402 Liberty St, Jamestown, PA 16134, USA",pennsylvania,
jeannette,41299|26909|7559,40.3281246,-79.6153198,"303 Gaskill Ave, Jeannette, PA 15644, USA",pennsylvania,0.71
jefferson hills borough,31524|17710|32921|18187|30944|17610|34468|18305|33929|18299|33354|18322|43932,40.2911809,-79.93199419999999,"1438 Council Pl, Clairton, PA 15025, USA",pennsylvania,0.784
jenkintown borough,28909|9217|45031,40.0959438,-75.1251743,"810 West Ave, Jenkintown, PA 19046, USA",pennsylvania,1.214
